#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5CFE
#Date Time: 2020-08-23 20:12:02.121
#Sample rate: 1.33333e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 8 kHz
#Period: 125 us
#Amplitude: 3 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0003342398250747012,3.003526756474225,2.819071493039045
-0.0003341648250747012,3.013392455636231,2.81907149303905
-0.0003340898250747012,3.00352675647422,2.81907149303905
-0.0003340148250747012,3.00352675647422,2.808399419236022
-0.0003339398250747012,2.993661057312213,2.808399419236022
-0.0003338648250747012,3.013392455636227,2.808399419236027
-0.0003337898250747012,3.00352675647422,2.81907149303905
-0.0003337148250747012,3.013392455636231,2.81907149303905
-0.0003336398250747012,3.00352675647422,2.81907149303905
-0.0003335648250747012,3.013392455636227,2.81907149303905
-0.0003334898250747012,3.023258154798243,2.829743566842077
-0.0003334148250747012,3.023258154798243,2.829743566842077
-0.0003333398250747012,3.013392455636231,2.829743566842077
-0.0003332648250747012,3.013392455636231,2.829743566842077
-0.0003331898250747012,3.00352675647422,2.829743566842072
-0.0003331148250747012,3.00352675647422,2.81907149303905
-0.0003330398250747012,3.00352675647422,2.81907149303905
-0.0003329648250747012,3.00352675647422,2.829743566842077
-0.0003328898250747012,3.00352675647422,2.819071493039055
-0.0003328148250747012,3.003526756474225,2.829743566842077
-0.0003327398250747012,3.013392455636231,2.829743566842077
-0.0003326648250747012,3.00352675647422,2.829743566842077
-0.0003325898250747012,3.013392455636231,2.829743566842077
-0.0003325148250747012,3.013392455636231,2.829743566842077
-0.0003324398250747012,3.023258154798243,2.840415640645098
-0.0003323648250747012,3.023258154798243,2.829743566842077
-0.0003322898250747012,3.013392455636231,2.81907149303905
-0.0003322148250747012,3.013392455636231,2.829743566842072
-0.0003321398250747012,3.013392455636227,2.829743566842081
-0.0003320648250747012,3.00352675647422,2.840415640645103
-0.0003319898250747012,3.00352675647422,2.840415640645103
-0.0003319148250747012,3.00352675647422,2.840415640645103
-0.0003318398250747012,2.993661057312213,2.840415640645103
-0.0003317648250747012,3.00352675647422,2.840415640645103
-0.0003316898250747012,3.00352675647422,2.840415640645103
-0.0003316148250747012,3.00352675647422,2.840415640645103
-0.0003315398250747012,3.00352675647422,2.829743566842077
-0.0003314648250747012,3.023258154798234,2.840415640645098
-0.0003313898250747012,3.013392455636231,2.840415640645103
-0.0003313148250747012,3.013392455636231,2.851087714448131
-0.0003312398250747012,3.023258154798243,2.840415640645103
-0.0003311648250747012,2.993661057312222,2.840415640645103
-0.0003310898250747012,3.00352675647422,2.840415640645103
-0.0003310148250747012,3.00352675647422,2.840415640645103
-0.0003309398250747012,3.00352675647422,2.840415640645103
-0.0003308648250747012,3.00352675647422,2.840415640645103
-0.0003307898250747012,3.00352675647422,2.840415640645103
-0.0003307148250747012,2.993661057312209,2.840415640645103
-0.0003306398250747012,2.993661057312209,2.840415640645103
-0.0003305648250747012,3.00352675647422,2.840415640645103
-0.0003304898250747012,3.00352675647422,2.851087714448131
-0.0003304148250747012,3.013392455636236,2.840415640645108
-0.0003303398250747012,3.023258154798243,2.851087714448131
-0.0003302648250747012,3.00352675647422,2.840415640645103
-0.0003301898250747012,3.00352675647422,2.851087714448131
-0.0003301148250747012,3.00352675647422,2.840415640645108
-0.0003300398250747012,2.993661057312209,2.851087714448131
-0.0003299648250747012,2.993661057312209,2.851087714448131
-0.0003298898250747012,3.00352675647422,2.851087714448131
-0.0003298148250747012,2.993661057312209,2.851087714448131
-0.0003297398250747012,2.993661057312209,2.840415640645108
-0.0003296648250747012,3.003526756474216,2.851087714448131
-0.0003295898250747012,2.993661057312209,2.851087714448131
-0.0003295148250747012,3.00352675647422,2.851087714448131
-0.0003294398250747012,3.00352675647422,2.840415640645108
-0.0003293648250747012,3.013392455636231,2.851087714448131
-0.0003292898250747012,3.013392455636231,2.851087714448131
-0.0003292148250747012,3.013392455636231,2.861759788251157
-0.0003291398250747012,3.013392455636231,2.851087714448131
-0.0003290648250747012,3.003526756474225,2.851087714448131
-0.0003289898250747012,3.00352675647422,2.861759788251153
-0.0003289148250747012,3.00352675647422,2.851087714448131
-0.0003288398250747012,2.993661057312209,2.861759788251157
-0.0003287648250747012,3.00352675647422,2.861759788251157
-0.0003286898250747012,2.993661057312213,2.861759788251157
-0.0003286148250747012,2.993661057312209,2.861759788251157
-0.0003285398250747012,3.00352675647422,2.861759788251157
-0.0003284648250747012,3.013392455636231,2.861759788251157
-0.0003283898250747012,3.003526756474225,2.861759788251157
-0.0003283148250747012,3.003526756474225,2.851087714448135
-0.0003282398250747012,3.013392455636231,2.861759788251157
-0.0003281648250747012,3.00352675647422,2.861759788251157
-0.0003280898250747012,3.013392455636231,2.872431862054184
-0.0003280148250747012,3.003526756474225,2.872431862054184
-0.0003279398250747012,3.00352675647422,2.872431862054184
-0.0003278648250747012,3.00352675647422,2.872431862054184
-0.0003277898250747012,3.00352675647422,2.861759788251157
-0.0003277148250747012,2.993661057312209,2.872431862054184
-0.0003276398250747012,3.003526756474216,2.872431862054179
-0.0003275648250747012,2.993661057312209,2.861759788251157
-0.0003274898250747012,3.00352675647422,2.872431862054184
-0.0003274148250747012,3.00352675647422,2.872431862054184
-0.0003273398250747012,3.013392455636227,2.872431862054184
-0.0003272648250747012,3.003526756474225,2.861759788251157
-0.0003271898250747012,3.013392455636231,2.861759788251157
-0.0003271148250747012,2.993661057312209,2.872431862054184
-0.0003270398250747012,3.00352675647422,2.872431862054184
-0.0003269648250747012,2.993661057312213,2.861759788251162
-0.0003268898250747012,3.00352675647422,2.872431862054184
-0.0003268148250747012,3.00352675647422,2.872431862054184
-0.0003267398250747012,2.993661057312209,2.861759788251157
-0.0003266648250747012,2.993661057312209,2.872431862054179
-0.0003265898250747012,3.00352675647422,2.872431862054184
-0.0003265148250747012,3.00352675647422,2.872431862054184
-0.0003264398250747012,2.993661057312209,2.872431862054184
-0.0003263648250747012,3.013392455636231,2.872431862054184
-0.0003262898250747012,3.013392455636231,2.861759788251162
-0.0003262148250747012,3.013392455636231,2.872431862054184
-0.0003261398250747012,3.013392455636231,2.872431862054184
-0.0003260648250747012,3.013392455636231,2.872431862054184
-0.0003259898250747012,3.013392455636231,2.861759788251157
-0.0003259148250747012,3.003526756474225,2.872431862054179
-0.0003258398250747012,3.00352675647422,2.872431862054184
-0.0003257648250747012,2.993661057312209,2.872431862054184
-0.0003256898250747012,3.00352675647422,2.883103935857211
-0.0003256148250747012,2.993661057312213,2.883103935857211
-0.0003255398250747012,2.993661057312213,2.872431862054184
-0.0003254648250747012,3.00352675647422,2.872431862054184
-0.0003253898250747012,3.00352675647422,2.883103935857211
-0.0003253148250747012,3.013392455636231,2.883103935857211
-0.0003252398250747012,3.003526756474225,2.872431862054189
-0.0003251648250747012,3.013392455636231,2.883103935857211
-0.0003250898250747012,3.013392455636231,2.883103935857211
-0.0003250148250747012,3.00352675647422,2.883103935857211
-0.0003249398250747012,3.013392455636231,2.883103935857211
-0.0003248648250747012,2.993661057312213,2.883103935857211
-0.0003247898250747012,3.00352675647422,2.883103935857211
-0.0003247148250747012,3.013392455636231,2.883103935857211
-0.0003246398250747012,3.00352675647422,2.893776009660238
-0.0003245648250747012,3.00352675647422,2.883103935857216
-0.0003244898250747012,3.00352675647422,2.883103935857211
-0.0003244148250747012,3.00352675647422,2.883103935857211
-0.0003243398250747012,2.993661057312209,2.883103935857211
-0.0003242648250747012,3.00352675647422,2.883103935857211
-0.0003241898250747012,3.00352675647422,2.883103935857211
-0.0003241148250747012,3.013392455636231,2.883103935857211
-0.0003240398250747012,3.013392455636231,2.883103935857211
-0.0003239648250747012,3.013392455636231,2.883103935857211
-0.0003238898250747012,3.013392455636231,2.883103935857211
-0.0003238148250747012,2.993661057312213,2.893776009660233
-0.0003237398250747012,3.00352675647422,2.883103935857211
-0.0003236648250747012,3.00352675647422,2.893776009660238
-0.0003235898250747012,3.00352675647422,2.893776009660238
-0.0003235148250747012,2.993661057312213,2.883103935857216
-0.0003234398250747012,3.00352675647422,2.893776009660238
-0.0003233648250747012,3.00352675647422,2.893776009660238
-0.0003232898250747012,3.00352675647422,2.893776009660238
